792.88,49.17,856.89,226.35,5,-0.60443
1005.7,17.995,1074.3,207.94,5,-0.66574
749.48,46.396,771.68,108.61,5,-0.71871
363.33,128.67,512,362.67,4,-0.75637
406,22,442.67,80,3,-0.84075
968.64,110.94,1017,165.41,1,-0.85555
416.67,54,437.33,112,6,-0.8798
566.35,0.66667,626.03,67.882,2,-0.9233
539.25,0.66667,612.87,204.29,6,-1.0015
362.71,-14.418,482.72,120.68,2,-1.0038
607.18,123.19,631.02,189.92,5,-1.0269
780.43,17.995,901.06,207.94,3,-1.0348
92.563,-5.4597,134.78,61.264,4,-1.0357
261.05,49.928,309.64,126.67,3,-1.0561
186.38,19.238,260,222.86,6,-1.0964
503.69,132.14,525.88,194.35,6,-1.0986
332.54,15.752,437.46,181.02,4,-1.1096
480.67,118,554.67,234.67,4,-1.1281
901.45,-280.83,1351.2,225.2,1,-1.1399
635.16,114.99,657.35,177.2,6,-1.1453
151.52,-89.843,271.53,241.36,6,-1.167
-15.501,49.17,48.503,121.26,2,-1.1924
726,139.33,762.67,197.33,3,-1.2038
601.05,74.183,649.4,208.3,6,-1.2042
71.04,0.66667,182.97,126.67,2,-1.2092
225.86,0.66667,450.39,253.35,2,-1.221
577.9,0.66667,656.86,218.95,6,-1.2249
299.33,230,336,288,3,-1.2291
760.91,46.396,783.11,108.61,5,-1.2295
65.337,-96.339,291.02,258.68,4,-1.2308
392.76,49.678,563.63,318.57,3,-1.2395
-147.91,-110.76,148.57,222.86,2,-1.2396
572.28,0.66667,754.53,205.78,2,-1.2694
688.67,326,730.67,373.33,2,-1.2732
358.95,-158.57,676.76,199.05,2,-1.2765
-97.356,-195.38,294.07,245.06,2,-1.2848
648.11,-111.93,844.49,197.05,3,-1.3296
473.43,-261.98,892.99,210.12,2,-1.3416
-137.96,-345.89,415.87,277.25,2,-1.3516
137.85,297.91,182.92,348.68,1,-1.359
1164.7,306.99,1206.9,373.71,4,-1.3814
679.71,33.002,905.39,388.02,4,-1.3854
225.86,-224.53,675.59,281.5,1,-1.4114
550,336.67,592,384,1,-1.4294
1110.3,315.84,1162.2,374.27,1,-1.4339
743.54,-110.76,1040,222.86,1,-1.4357
1057.8,315.84,1109.7,374.27,2,-1.4707
1097.2,197.65,1149.1,256.08,1,-1.4734
664.4,-301.03,1146.5,241.36,1,-1.4736
1195.3,326.49,1240.4,377.26,1,-1.5346
1177.3,272.2,1229.4,354.5,4,-1.5359
898.1,326.49,943.16,377.26,1,-1.5962
1192.4,226.94,1312.4,362.04,1,-1.613
913.5,282.48,961.84,336.95,2,-1.6158
966.4,-370.77,1560,297.15,1,-1.6245
566.56,303.62,605.91,365.83,3,-1.6284
