275.52,178.51,420.36,258.68,3,0.59108
-59.673,211.86,211.19,362.04,3,0.19421
811.33,171.33,1194.7,384,4,0.019017
687.03,166.6,769.33,196.1,1,-0.22915
252.18,160.72,457.29,274.37,3,-0.61934
-127.33,171.33,256,384,3,-0.68668
532.27,177.87,571.61,217.21,5,-0.76112
724.74,61.006,1267.1,362.04,4,-0.7944
500.32,176.6,577.06,204.08,1,-0.91616
459.33,182,496,218.67,5,-0.91645
110.94,0.66667,153.16,42.885,6,-1.0379
0.66667,-128.67,452.69,323.35,5,-1.0962
683.33,256.67,981.33,554.67,5,-1.0968
956.09,-59.047,1094.8,79.619,5,-1.1124
835.22,0.66667,874.57,40.013,5,-1.1208
901.45,-83.782,1097.8,112.6,5,-1.1314
223.53,-147.91,742.87,371.43,5,-1.1338
743.54,149.24,1262.9,668.58,5,-1.1358
711.33,0.66667,796.43,85.769,6,-1.2077
825.22,-15.501,881.14,40.419,5,-1.2086
1182.6,158.25,1365.7,341.44,5,-1.2098
789.49,-22.198,868.85,57.161,5,-1.2133
-45.062,0.66667,34.297,80.026,6,-1.2183
-22.198,114.99,17.148,154.34,5,-1.2371
-182.25,0.66667,137.19,320.1,5,-1.2388
-168.23,113.26,225.2,506.69,5,-1.247
1214.9,20.571,1283.9,89.571,5,-1.2478
1192.4,15.752,1297.3,120.68,5,-1.2491
757.05,-78.952,1035,199.05,5,-1.2525
980.89,-146.37,1323.3,196.04,5,-1.2803
