711.44,303.27,760.04,372.98,5,-0.88929
210.85,130.01,323.35,291.02,6,-0.98194
254.01,14.741,351.87,154.82,5,-0.98956
229.31,23.531,388.7,251.51,5,-0.99172
662.32,117.07,704.53,177.67,5,-1.0121
558.81,61.006,610.94,135.76,6,-1.02
416.54,139.29,476.52,225.26,6,-1.0307
49.678,123.19,220.55,367.58,5,-1.0308
736.67,224.67,773.33,277.33,5,-1.0417
469.39,263.61,548.75,377.26,6,-1.0446
631.68,319.24,673.9,379.84,6,-1.0462
437.19,299.77,493.11,379.94,5,-1.0493
582.67,319.24,624.89,379.84,6,-1.067
687.82,288.53,752.16,380.72,5,-1.0717
687.38,339.05,796.19,408.05,1,-1.0719
789.49,240.74,868.85,354.4,5,-1.0751
566,32.667,640,138.67,6,-1.0799
464.67,80.667,501.33,133.33,5,-1.0807
518.03,307.85,695.21,420.36,2,-1.0881
445.28,162.34,533.53,218.26,2,-1.0888
0.66667,106.26,52.797,181.02,6,-1.0901
754.44,9.3307,814.42,95.304,6,-1.0908
