854.26,177.95,925.82,203.55,2,-0.056737
728.21,178.51,873.05,258.68,4,-0.28014
662,176.67,698.67,213.33,5,-0.77873
818.07,0.66667,880.28,22.865,1,-0.78134
896.67,171.33,1280,384,3,-0.83877
686.6,160.72,891.72,274.37,4,-0.93675
527.54,49.678,594.26,73.517,2,-0.93725
478.53,49.678,545.25,73.517,1,-0.95569
729.71,-5.4597,796.43,18.379,1,-1.0067
806.64,109.27,845.99,148.62,5,-1.0069
802.93,7.704,879.67,35.187,1,-1.0184
641.8,173.95,719.11,216.6,4,-1.0479
0.66667,342.1,59.095,374.27,3,-1.0632
1024.7,54,1082.7,74.667,1,-1.064
831.08,-6.3707,907.82,21.112,2,-1.0649
282.16,225.86,900.78,450.39,2,-1.065
1222,128.67,1258.7,165.33,5,-1.0761
760.91,34.963,823.12,57.161,1,-1.0792
177.87,34.963,240.08,57.161,2,-1.0805
650.06,31.299,716.79,55.138,1,-1.1092
23.531,34.963,74.31,62.877,4,-1.1132
709.81,105.72,781.37,131.32,1,-1.1206
69.26,320.77,131.47,342.97,1,-1.1231
880.52,7.2328,952.09,32.831,1,-1.1255
635.16,143.57,674.5,182.92,6,-1.1408
618.01,172.15,657.35,211.5,6,-1.1415
-16.482,337.92,22.865,377.26,5,-1.1436
656.67,107.33,693.33,144,5,-1.149
1012.4,0.66667,1074.6,22.865,1,-1.1545
841.13,-104.39,1208.2,262.64,5,-1.1557
1219.8,98.689,1262,140.91,5,-1.158
-42,107.33,32,181.33,6,-1.1624
394.63,105.72,577.82,288.91,5,-1.1649
1227.3,32.667,1264,69.333,5,-1.1691
-16.482,57.828,22.865,97.174,5,-1.1693
63.544,326.49,102.89,365.83,5,-1.1796
526.55,0.66667,588.76,22.865,1,-1.1813
-5.4597,178.33,61.264,202.17,1,-1.1874
711.33,43.551,778.05,67.39,1,-1.1874
680.7,19.046,747.42,42.885,1,-1.1897
23.531,92.125,85.742,114.32,2,-1.1914
30.837,249.57,113.14,279.07,1,-1.1922
-5.0495,183.58,34.297,222.93,5,-1.1937
905.76,61.006,1327.5,482.72,6,-1.1964
499.69,59.762,571.25,85.359,1,-1.1982
-128.67,-128.67,323.35,323.35,5,-1.1998
0.66667,326,58.667,346.67,1,-1.2044
319.24,74.183,539.12,196.04,4,-1.2089
743.76,6.3828,794.54,34.297,4,-1.209
594.96,-73.62,1262.9,297.15,3,-1.2102
282.48,-36.092,367.58,49.011,6,-1.2103
558.17,184.46,600.39,226.68,5,-1.2125
-23.839,313.11,18.379,355.33,6,-1.2203
-59.673,272.2,45.255,377.12,5,-1.2258
526.55,-16.482,577.33,11.432,4,-1.231
9.9525,334.96,111.43,371.43,1,-1.2489
287.28,-14.418,392.21,90.51,5,-1.2702
123.33,342,181.33,362.67,1,-1.2714
