186.38,204.96,352.86,297.15,3,0.58136
131.99,184.52,367.7,315.17,3,-0.1213
833.86,172.21,1004.7,343.08,5,-0.2252
459.33,187.33,496,224,6,-0.42538
453.22,181.69,520.43,218.73,3,-0.7635
48.667,347.33,106.67,368,1,-0.92109
797.76,173.95,1039.7,415.87,5,-0.97042
587.33,176.67,645.33,197.33,2,-1.0059
211.86,136.43,279.07,173.48,4,-1.0062
646,187.33,704,208,2,-1.028
210.78,105.72,393.97,288.91,5,-1.0363
1189.2,208.96,1274.3,294.07,5,-1.0623
166.43,69.26,228.65,91.458,2,-1.0624
741.96,0.66667,784.18,42.885,6,-1.0633
208.96,-11.586,263.43,18.379,3,-1.065
578.48,-12.466,623.78,32.831,6,-1.067
219.62,-19.238,328.43,19.905,1,-1.0932
641.78,38.379,693.91,90.51,5,-1.0977
722.94,-25.598,814.2,65.661,5,-1.0982
926.68,80.692,966.03,120.04,5,-1.1053
595.14,183.58,1097.5,365.83,1,-1.1141
1156.3,-38.73,1247.6,52.529,5,-1.1257
893.66,0.66667,1260.7,367.7,5,-1.1373
-64.004,-128.67,388.02,323.35,5,-1.1383
177.87,315.05,240.08,337.25,2,-1.1585
789.49,12.099,914.58,57.161,1,-1.1624
502,64.667,538.67,101.33,6,-1.1669
379.33,43.333,416,80,5,-1.1745
194.68,-128.67,646.71,323.35,5,-1.1753
729.71,141.57,771.93,183.79,5,-1.1848
387.72,317.35,436.32,365.94,5,-1.1959
1052.4,297.91,1211.8,457.29,5,-1.1967
715.33,43.333,752,80,5,-1.1976
659.96,-17.905,724.3,46.429,6,-1.1984
632.11,260.67,891.44,520.01,5,-1.1996
873.96,-19.032,919.25,26.264,5,-1.2095
-4.6667,326,53.333,346.67,1,-1.2128
1152.1,-55.049,1281.5,74.287,5,-1.222
1144.3,35.323,1386.2,277.25,5,-1.2373
852.24,-11.586,894.45,30.632,6,-1.2397
647.57,140,716.57,209,5,-1.2418
33.002,348.27,121.26,379.94,1,-1.2496
520.83,315.05,560.18,354.4,5,-1.2513
509.16,349.87,563.63,379.84,4,-1.2518
598,-84.667,896,213.33,5,-1.2603
1040.3,-207.27,1524.9,277.25,5,-1.2633
956.09,279.33,1234.1,557.33,6,-1.2777
518.03,348.27,573.95,404.19,6,-1.2782
464.96,344.24,529.29,408.58,5,-1.2782
