362.71,166.6,392.21,248.9,5,-0.33417
728.21,16.834,840.72,194.01,3,-0.64007
348.67,105.72,393.97,177.28,4,-0.66569
386.63,110.94,410.47,177.67,5,-0.69602
465.13,42.891,520.77,197.05,5,-0.76323
1083.3,86,1104,144,6,-0.8479
1086.7,57.828,1131.8,182.92,6,-0.85978
153.83,135.45,177.67,202.17,6,-0.87734
699.08,74.183,747.42,208.3,6,-0.88804
1025,-78.127,1129.4,210.12,5,-0.89525
43.333,144.67,64,202.67,5,-0.90256
1154.7,128.89,1184.2,211.19,5,-0.90444
137.85,80.692,182.92,205.78,5,-0.97669
392.76,110.94,441.1,245.06,6,-0.97946
355.07,92.125,434.43,217.21,3,-0.98347
423.05,45.922,527.97,211.19,4,-0.99206
533.66,129.32,557.5,196.04,5,-1.0005
303.62,52.112,342.97,114.32,4,-1.0054
251.39,102.81,287.86,204.29,6,-1.0503
1176.9,-48.344,1274.3,61.264,1,-1.0707
256.67,22,405.33,256,3,-1.0953
-147.91,-370.77,445.72,297.15,2,-1.0998
829.5,126.42,868.85,188.63,3,-1.1102
1067.7,227.01,1196.4,371.86,2,-1.1493
822,0.66667,864,48,1,-1.1767
907.37,0.66667,1102.8,220.55,1,-1.1814
598,118,618.67,176,6,-1.1824
557.82,74.954,622.15,176.43,3,-1.1892
543.7,57.828,583.04,120.04,4,-1.2017
822,86,864,202.67,6,-1.2025
1197,71.04,1252.7,225.2,6,-1.2054
778.06,-182.25,1143.2,228.65,1,-1.2192
1132.5,160.72,1211.8,285.81,4,-1.2301
535.51,56.966,633.36,211.12,3,-1.231
453.36,33.002,679.04,388.02,3,-1.2463
1143.9,103.56,1223.3,228.65,3,-1.2571
1166.8,34.963,1246.1,160.05,4,-1.2595
1121,126.42,1166.1,177.2,1,-1.2845
1213.2,0.66667,1277.2,177.84,6,-1.2921
1200.7,230,1242.7,277.33,2,-1.2976
1195.3,224.67,1269.3,341.33,3,-1.3061
1161.6,-85.974,1299.6,69.312,1,-1.3335
971.04,-276.58,1524.9,346.56,1,-1.3628
604.06,-301.03,1086.1,241.36,1,-1.4056
662,283.33,704,330.67,1,-1.4351
409.25,-185.05,668.58,222.86,3,-1.5205
372.1,-296.48,965.73,371.43,2,-1.5412
75.333,310,117.33,357.33,1,-1.5837
