631.2,178.51,719.46,210.18,1,1.083
618.01,172.15,743.1,217.21,1,0.51411
892.11,167.81,993.59,204.29,1,0.28594
287.28,166.6,422.38,241.36,3,-0.54847
1207.6,215.09,1274.3,238.93,1,-0.65757
875.33,150,992,192,1,-0.70253
619.33,150,736,192,1,-0.80664
581.44,196.77,663.74,226.27,1,-0.8883
1189.2,0.66667,1274.3,85.769,5,-0.91262
1091.2,233.47,1133.4,275.69,6,-0.92232
549.41,172.15,674.5,217.21,1,-0.96827
178.33,0.66667,245.06,24.506,2,-0.97062
1207.8,260.67,1272.2,325.01,6,-0.97966
875.33,182,992,224,1,-0.98598
-17.713,184.46,49.011,208.3,1,-0.996
219.33,160.67,266.67,186.67,3,-0.99913
138.55,105.72,210.12,131.32,1,-1.0119
845.42,174.14,927.72,203.65,1,-1.0214
1066.7,178.33,1108.9,220.55,6,-1.0222
845.42,151.52,1010.7,211.19,1,-1.0223
1105.7,130.67,1170,195,6,-1.0234
1132,0.66667,1237,105.59,6,-1.0278
26.931,309.27,98.492,334.87,1,-1.0312
-20.667,320.67,96,362.67,1,-1.0328
129.32,110.94,171.54,153.16,5,-1.0343
588.98,151.52,754.25,211.19,1,-1.0476
1109.4,83.634,1161.5,135.76,6,-1.0519
0.66667,23.531,62.877,45.729,2,-1.0541
446.52,-5.0495,497.3,22.865,4,-1.07
928.67,107.33,976,133.33,3,-1.0729
470,118,544,192,5,-1.0784
0.66667,-97.356,343.08,245.06,5,-1.0784
1132,219.4,1184.2,271.53,6,-1.0803
886,288.67,922.67,325.33,6,-1.0811
1069.6,12.099,1131.8,34.297,1,-1.084
114.99,349.35,177.2,371.55,1,-1.0902
1189.3,0.66667,1318.6,130,5,-1.1089
1218.2,223.6,1257.5,262.94,5,-1.1103
503.18,0.66667,597.82,34.656,2,-1.1104
972.41,172.15,1097.5,217.21,2,-1.1122
1109.4,-14.418,1161.5,37.712,5,-1.1133
400.8,114.99,480.15,194.35,5,-1.1145
1041,34.963,1080.3,74.31,5,-1.1175
1078.9,196.71,1249.8,367.58,6,-1.126
637.81,117.07,680.03,159.29,6,-1.1285
368.25,104.82,410.47,147.03,5,-1.1286
955.33,75.333,992,112,5,-1.14
1008.7,91.333,1045.3,128,5,-1.1406
-78.952,80.285,59.714,218.95,5,-1.147
922.22,243.18,978.14,299.1,6,-1.1543
342,64.667,378.67,101.33,5,-1.1551
349.35,155,411.56,177.2,2,-1.1602
670.41,276.44,715.71,321.74,6,-1.1628
1206,128.67,1280,202.67,6,-1.1708
377.93,263.61,417.28,302.95,5,-1.1733
1197.1,243.18,1309.6,355.69,6,-1.174
256.67,150,448,256,3,-1.1799
993.14,251.85,1035.4,294.07,5,-1.1827
702.45,277.92,762.43,337.9,6,-1.184
1056.6,76.091,1108.7,128.22,5,-1.1883
0.66667,260.59,60.648,320.57,5,-1.1899
929.25,56.382,993.59,120.72,5,-1.1902
423.05,0.66667,1086.1,241.36,1,-1.1906
1029.9,-97.356,1372.3,245.06,6,-1.1981
194.68,267.43,282.93,299.1,1,-1.2031
518,336.67,554.67,373.33,5,-1.206
-23.839,25.172,18.379,67.39,6,-1.2109
869.52,-90.791,1189,228.65,5,-1.2162
-182.25,-90.791,137.19,228.65,6,-1.2244
400.8,263.61,440.14,302.95,6,-1.2256
847.69,302.71,892.99,348,6,-1.2262
966.04,289.28,1035,358.28,6,-1.2284
441.77,276.35,483.98,318.57,6,-1.2302
-15.333,299.33,21.333,336,5,-1.2319
289.58,26.931,472.76,210.12,5,-1.233
0.66667,242.1,130,371.43,5,-1.2347
359.57,359.57,436.32,387.06,1,-1.2406
529.17,269.25,589.15,329.23,6,-1.249
859.33,262,917.33,282.67,2,-1.2508
635.16,275.04,674.5,314.39,6,-1.2514
1156.3,158.25,1339.5,341.44,6,-1.2565
594.96,-147.91,1262.9,222.86,4,-1.2577
0.66667,-73.62,817.16,222.86,2,-1.2597
-73.62,-147.91,445.72,371.43,5,-1.261
762.11,279.24,826.44,343.58,5,-1.2766
