260.67,177.1,362.15,213.58,2,0.65089
777.54,174.14,859.84,203.65,1,0.51464
529.17,173.95,623.81,207.94,1,0.2491
37.81,186.38,241.43,260,1,0.1861
0.66667,206.45,251.51,297.24,1,-0.44796
503.03,172.21,637.14,220.55,1,-0.56832
-25.598,158.25,262.64,262.64,1,-0.62427
758,171.33,874.67,213.33,1,-0.75215
223.91,171.39,367.7,223.25,1,-0.7615
1006.7,223.6,1046.1,262.94,6,-0.7812
1024.7,187.33,1072,213.33,3,-0.90272
619.43,257.98,661.65,300.19,6,-0.97526
705.2,147.7,747.42,189.92,5,-0.99326
145.12,53.195,190.42,98.492,6,-1.0207
203.33,64.667,261.33,85.333,2,-1.0346
1201.1,0.66667,1240.4,40.013,6,-1.0348
1218.1,0.66667,1266.7,49.262,5,-1.0426
1077.5,105.72,1260.7,288.91,6,-1.0483
1179,0.66667,1299.6,121.3,5,-1.0644
392.76,110.94,477.86,196.04,5,-1.0728
514.4,127.34,562.99,175.93,5,-1.0738
902,96.667,949.33,122.67,4,-1.0787
91.333,70,128,106.67,6,-1.0791
1035.2,183.64,1111.9,211.12,1,-1.0816
1115.3,52.112,1177.5,74.31,1,-1.0869
1070.9,53.195,1116.2,98.492,5,-1.092
692.95,37.425,759.67,61.264,1,-1.0947
1195.7,315.84,1241,361.14,6,-1.0965
46.396,-90.791,365.83,228.65,5,-1.0973
159.95,288.61,226.68,312.45,1,-1.098
457.96,12.099,520.17,34.297,1,-1.103
245.72,257.98,287.94,300.19,5,-1.1072
1075.5,120.09,1353.5,398.09,6,-1.1109
0.66667,312.57,60.648,372.55,5,-1.1137
438,251.33,474.67,288,6,-1.1195
0.66667,27.333,37.333,64,5,-1.12
1147.1,0.66667,1357.6,211.19,5,-1.1299
523.33,304.67,560,341.33,6,-1.1356
749.48,63.544,788.83,102.89,6,-1.1425
1084.1,-19.032,1129.4,26.264,5,-1.143
800.17,-14.418,852.3,37.712,5,-1.1508
858.36,80.31,900.58,122.53,6,-1.1549
960.67,0.66667,1109.3,149.33,6,-1.1555
399.21,182.61,459.19,242.59,5,-1.1584
-51.317,191.28,69.312,311.9,5,-1.1609
1103.8,-12.466,1149.1,32.831,5,-1.1647
196.71,319.24,263.43,343.08,1,-1.1647
435.64,-5.4597,502.36,18.379,2,-1.1673
994.26,223.53,1058.6,287.86,6,-1.1721
515.28,-5.4597,557.5,36.758,5,-1.1726
1077.8,-27.191,1142.2,37.143,5,-1.1744
0.66667,-13.408,63.336,21.112,3,-1.1748
127.34,289.2,175.93,337.79,5,-1.1786
901.45,268.09,950.05,316.68,6,-1.1795
686.82,135.45,729.04,177.67,5,-1.1807
-147.91,-147.91,371.43,371.43,5,-1.1818
1040.7,307.1,1105,371.43,6,-1.1831
1003.1,-31.669,1228.7,194.01,5,-1.1852
359.57,99.19,408.17,147.78,6,-1.1939
441.77,-97.356,784.18,245.06,5,-1.1951
1023,243.26,1083,303.24,6,-1.1973
343.74,294.73,514.62,465.61,6,-1.2027
780.68,-36.477,1040,222.86,5,-1.2189
588.8,251.85,631.02,294.07,6,-1.2232
534,224.67,650.67,266.67,1,-1.2346
858.09,263.61,897.43,302.95,6,-1.2349
789.49,235.03,828.84,274.37,6,-1.2369
907.37,356,949.59,398.22,5,-1.2428
875.33,331.33,912,368,6,-1.2431
1029.9,-97.356,1372.3,245.06,6,-1.2433
485.85,-137.96,1109,207.94,3,-1.2592
312.57,-68.646,554.5,173.28,6,-1.2623
582.67,331.49,624.89,373.71,6,-1.2638
710,267.33,746.67,304,6,-1.2687
1070.3,169.56,1463.8,562.99,6,-1.2696
972.41,240.74,1011.8,280.09,6,-1.276
827.73,264.1,869.95,306.32,6,-1.2813
