184.46,74.183,232.8,208.3,6,-0.2412
42.891,56.966,91.486,133.71,4,-0.44075
30.837,45.922,90.51,211.19,6,-0.48908
127.34,56.966,182.97,211.12,5,-0.54817
0.66667,32.667,42.667,149.33,5,-0.56598
7.704,190.68,35.187,267.42,5,-0.6559
529.96,167.81,566.44,269.29,5,-0.68516
235.03,114.99,257.23,177.2,6,-0.69985
1041,166.43,1080.3,228.65,3,-0.70728
169.56,42.891,267.42,197.05,4,-0.73718
257.89,86.409,297.24,148.62,3,-0.76963
-15.501,0.66667,48.503,177.84,5,-0.81433
521.43,113.26,577.06,267.42,6,-0.84681
512.67,64.667,597.33,298.67,6,-0.86492
52.651,35.323,121.3,225.26,6,-0.87313
377.93,46.396,400.13,108.61,6,-0.87939
607.15,78.643,641.14,173.28,5,-0.90473
698.03,155,720.23,217.21,6,-0.91601
235.33,75.333,309.33,192,3,-0.93336
366.5,63.544,388.7,125.75,5,-0.93907
-6.3707,190.68,21.112,267.42,5,-0.94901
30.837,-89.843,150.85,241.36,5,-0.97656
269.96,186.38,343.58,269.29,1,-0.97854
429.51,270.23,526.87,379.84,2,-0.99559
641.78,83.634,671.28,165.93,6,-1.0041
895.12,86.436,918.96,153.16,5,-1.0264
686.6,74.976,708.8,137.19,6,-1.0267
816.76,-59.047,895.71,159.24,5,-1.0326
693.79,156.62,831.75,311.9,2,-1.0684
823.79,-90.791,983.17,160.05,3,-1.0714
1088.7,150,1237.3,384,3,-1.0727
372.1,74.954,501.44,278.58,3,-1.0753
1031.7,165.28,1065.7,259.92,6,-1.078
652.3,315.05,691.65,377.26,4,-1.0955
-64.004,0.66667,64.671,355.69,5,-1.1088
1204.1,64.003,1259.7,126.67,1,-1.11
338.56,69.979,398.55,164.62,4,-1.118
446.39,-147.91,742.87,185.72,1,-1.1202
726,-84.667,874.67,149.33,3,-1.1286
451.06,-280.83,900.78,225.2,1,-1.1564
368.67,288.67,405.33,346.67,4,-1.1764
-209.45,-209.45,210.12,262.64,2,-1.2099
282.16,183.64,380.02,337.79,3,-1.2151
1109.7,69.979,1386.2,381.22,1,-1.2214
392.88,294.82,445.01,377.12,4,-1.2359
724.74,-180.35,1206.8,362.04,1,-1.2474
256.67,-170,597.33,213.33,1,-1.2703
61.006,-301.03,543.06,241.36,2,-1.3093
635.16,195.01,657.35,257.23,5,-1.3321
126.42,275.04,217.21,377.26,1,-1.3336
565.35,302.71,610.65,374.27,4,-1.3596
246.46,315.05,285.81,377.26,3,-1.3702
223.53,-296.48,817.16,371.43,2,-1.3727
1201.4,12.919,1298.8,122.53,1,-1.3861
169.56,169.56,267.42,323.72,3,-1.4607
970.73,-258.02,1487.4,323.35,1,-1.5366
114.99,137.85,274.37,388.7,3,-1.5474
520.68,-370.77,1114.3,297.15,1,-1.5589
915.25,183.58,1280.4,594.48,1,-1.6202
