724.74,166.6,807.04,196.1,1,0.60852
815.25,181.69,1086.1,331.87,4,0.39409
500.32,176.6,577.06,204.08,1,0.355
704.67,160.67,821.33,202.67,1,-0.50804
477.19,182.61,571.83,216.6,1,-0.69133
239.6,178.33,294.07,208.3,4,-0.70104
768.67,128.67,1152,341.33,4,-0.78385
543.72,166.6,610.94,203.65,4,-0.88298
204.75,183.64,281.5,211.12,1,-0.91276
0.66667,126.42,80.026,205.78,5,-0.96044
171.33,272.67,229.33,293.33,1,-0.97574
386.63,104.82,428.85,147.03,6,-1.0278
0.66667,312.57,60.648,372.55,5,-1.0288
1008.7,32.667,1045.3,69.333,5,-1.0362
1189.3,158.53,1253.6,222.86,6,-1.0369
845.42,-59.673,1267.1,362.04,6,-1.0418
64.667,299.33,122.67,320,1,-1.0431
177.95,191.08,249.51,216.68,1,-1.0745
427.46,177.95,499.02,203.55,1,-1.0758
-111.93,28.816,84.449,225.2,5,-1.0954
303.27,120.3,351.87,168.9,6,-1.0961
315.84,-51.862,787.93,210.12,3,-1.1063
0.66667,204.96,102.14,241.43,2,-1.1119
0.66667,169.56,197.05,365.94,5,-1.1124
27.333,-10,64,26.667,6,-1.1246
-78.127,131.99,105.06,315.17,5,-1.1295
-21.961,0.66667,30.17,52.797,6,-1.1312
227.34,-5.4597,294.07,18.379,2,-1.1343
724.74,0.66667,935.27,211.19,5,-1.1492
262,160.67,320,181.33,1,-1.1696
693.79,312.57,753.77,372.55,5,-1.1741
149.24,223.53,965.73,520.01,1,-1.1755
0.66667,-31.669,355.69,97.006,2,-1.1881
155.49,134.38,204.08,182.97,5,-1.2002
208.67,112.67,245.33,149.33,5,-1.2004
91.333,118,149.33,138.67,1,-1.2081
-33.63,297.91,45.729,377.26,5,-1.2325
219.4,151.52,301.7,181.02,2,-1.2361
-73.62,-147.91,445.72,371.43,5,-1.2367
1103.8,0.66667,1470.8,367.7,5,-1.243
446.39,-147.91,965.73,371.43,5,-1.2489
938.11,360.78,1000.3,382.98,2,-1.2621
