359.57,169.56,408.17,246.31,3,-0.26653
189.3,143.57,211.5,205.78,6,-0.53124
86,150,256,341.33,1,-0.60899
385.33,121.35,414.84,203.65,6,-0.67282
693.79,191.28,814.42,381.22,4,-0.6862
491.33,43.333,512,101.33,5,-0.69985
902,315.33,922.67,373.33,5,-0.77216
898.22,294.82,950.35,377.12,4,-0.78807
267.33,150,309.33,266.67,6,-0.79345
79.46,7.2328,105.06,78.793,5,-0.80285
352.67,182,437.33,277.33,2,-0.82059
662,96.667,736,213.33,3,-0.84339
197.71,64.003,225.2,140.75,5,-0.85968
822,16.667,858.67,74.667,4,-0.86368
246,80.667,266.67,138.67,5,-0.88656
789.49,57.828,834.55,182.92,5,-0.94524
873.72,194.68,986.23,371.86,3,-0.95775
155.49,14.741,211.12,168.9,5,-0.96765
696.67,40.063,787.93,183.85,3,-0.96936
728.44,69.979,1005,381.22,2,-0.98444
195.01,23.531,240.08,148.62,5,-0.98763
483.38,38.379,535.52,120.68,3,-0.99209
87.307,35.323,207.94,225.26,3,-1.0309
521.41,110.94,545.25,177.67,6,-1.0323
635.33,118,672,176,4,-1.0335
468.3,30.837,527.97,196.1,6,-1.0413
411.13,31.299,453.35,98.022,3,-1.056
229.31,137.85,308.67,262.94,4,-1.0572
441.77,110.94,465.61,177.67,5,-1.0899
282.16,28.816,309.64,105.56,5,-1.0906
662,22,810.67,256,3,-1.092
392.76,92.563,434.97,159.29,4,-1.0957
315.33,123.33,352,181.33,3,-1.1118
347.33,-4.6667,368,53.333,5,-1.1279
555.13,46.396,577.33,108.61,6,-1.136
315.33,48.667,336,106.67,6,-1.1446
624.48,17.995,693.12,207.94,5,-1.1676
289.58,59.762,334.87,131.32,3,-1.1684
65.337,-96.339,194.01,258.68,6,-1.1883
612.29,315.05,651.64,377.26,3,-1.1907
332.2,114.99,411.56,240.08,3,-1.1953
433.87,139.29,467.86,233.93,5,-1.2019
292.19,109.27,314.39,171.48,5,-1.2044
0.66667,97.673,258.68,388.02,1,-1.2125
521.41,147.7,569.75,202.17,1,-1.2175
320.77,-182.25,685.94,228.65,1,-1.2211
583.71,315.05,623.06,377.26,4,-1.237
254.01,56.966,351.87,211.12,4,-1.2417
774.78,-6.3707,823.37,70.374,3,-1.2502
1183.9,229.31,1229,280.09,2,-1.2705
735.83,-72.85,906.71,196.04,3,-1.2786
-111.93,-224.53,337.79,281.5,2,-1.3286
1046,150,1216,341.33,1,-1.3308
960.98,-67.927,1051.8,182.92,6,-1.355
545.92,319.24,594.26,373.71,1,-1.3554
1182.9,56.966,1294.9,365.94,6,-1.3715
558,-158.57,875.81,199.05,2,-1.3798
525.95,296.14,571.25,367.7,4,-1.3888
401.2,315.84,453.06,374.27,1,-1.3991
667.33,326,709.33,373.33,1,-1.4168
907.33,-52.667,992,42.667,1,-1.4187
859.23,-69.707,971.16,56.299,1,-1.4356
1115,0.66667,1411.5,334.29,1,-1.4372
724.74,-180.35,1206.8,362.04,2,-1.4505
139.29,-276.58,693.12,346.56,2,-1.455
659.96,269.96,724.3,371.43,4,-1.4681
1052.4,-182.25,1417.6,228.65,1,-1.4779
446.39,-296.48,1040,371.43,1,-1.5556
867.07,312.57,1005,467.86,2,-1.6257
817.82,-370.77,1411.5,297.15,1,-1.6335
