394.76,162.53,422.24,239.27,5,0.08925
799.25,0.66667,872.87,204.29,6,-0.72926
468.3,45.922,527.97,211.19,5,-0.73056
709.66,15.752,814.59,181.02,4,-0.76735
1029.6,69.26,1108.9,194.35,4,-0.81737
1123.5,92.592,1149.1,164.15,6,-0.83866
394.63,105.72,485.89,249.51,4,-0.84909
276.44,53.195,367.7,196.98,4,-0.85451
1098.5,-83.782,1210.4,225.2,6,-0.94649
1051.2,118.86,1142.5,262.64,3,-0.96905
380.5,129.32,404.34,196.04,6,-0.99863
606.95,105.76,638.62,194.01,6,-1.0387
1014,0.66667,1098.7,96,2,-1.0536
526.55,57.828,605.91,182.92,4,-1.0546
506.01,309.91,535.52,392.21,5,-1.0591
141.41,56.966,197.05,211.12,6,-1.0618
183.64,225.86,232.23,302.61,3,-1.0631
-147.91,-370.77,445.72,297.15,2,-1.103
912.67,112.67,949.33,170.67,4,-1.1105
992.67,214,1077.3,309.33,2,-1.1113
1005.4,-72.85,1102.8,196.04,5,-1.1352
833.86,61.931,918.96,196.04,3,-1.1959
1198.5,74.954,1235,176.43,6,-1.2051
996.27,121.35,1237,392.21,2,-1.2408
1166.8,-67.927,1349,137.19,1,-1.2411
776.71,-128.67,905.39,226.35,5,-1.2423
1003.5,-147.91,1151.4,260,5,-1.2438
617.88,59.762,663.18,131.32,3,-1.2491
768.67,-170,1109.3,213.33,1,-1.2499
640.87,120.71,680.22,182.92,3,-1.2512
906.05,-322.69,1422.8,258.68,1,-1.285
552.04,98.689,637.14,232.8,4,-1.3479
427.33,0.66667,597.33,192,1,-1.3514
735.83,306.99,778.05,373.71,4,-1.3569
560.67,326,602.67,373.33,1,-1.3885
679.71,33.002,905.39,388.02,3,-1.3894
604.06,-301.03,1086.1,241.36,1,-1.3916
526.55,326.49,571.61,377.26,1,-1.3968
372.1,-296.48,965.73,371.43,2,-1.4464
1166.8,160.72,1349,365.83,1,-1.556
0.66667,310.31,56.299,372.98,1,-1.5691
