203.33,171.33,224,229.33,5,-0.55397
475.84,302.37,505.35,384.67,6,-0.67526
690.33,28.816,788.19,182.97,4,-0.71347
56.966,134.38,84.449,211.12,5,-0.72949
53.195,158.25,105.06,302.04,6,-0.75193
165.28,191.28,225.26,285.91,3,-0.75397
141.41,141.41,168.9,218.16,5,-0.79775
304.67,70,341.33,128,4,-0.81053
137.85,160.72,182.92,285.81,6,-0.81713
423.39,141.57,447.23,208.3,5,-0.81718
366.61,71.04,415.21,147.78,4,-0.84288
582,38,602.67,96,6,-0.85215
1067.3,315.33,1104,373.33,3,-0.85467
607.76,279.33,646.9,388.14,5,-0.87182
875.33,150,1024,384,3,-0.90443
663.84,105.72,689.44,177.28,6,-0.909
23.531,92.125,68.594,217.21,5,-0.91381
679.49,272.2,708.99,354.5,6,-0.91738
395.08,0.66667,440.14,51.445,2,-0.92369
319.14,40.476,457.81,258.76,4,-0.92428
566,102,602.67,160,3,-0.93766
732.55,289.2,760.04,365.94,6,-0.95973
492.25,286.47,514.45,348.68,6,-0.99998
500.32,289.2,527.8,365.94,5,-1.0033
411.13,319.24,459.48,373.71,2,-1.0041
669.25,65.668,705.73,167.15,5,-1.0065
61.006,136.43,165.93,301.7,4,-1.0206
183.58,120.71,222.93,182.92,4,-1.0213
619.15,45.922,678.82,211.19,5,-1.0294
679.71,0.66667,808.38,355.69,6,-1.0311
-128.67,-258.02,388.02,323.35,2,-1.0312
549.41,0.66667,731.66,205.78,2,-1.0397
479.99,151.69,525.29,223.25,3,-1.0515
458.1,106.23,485.58,182.97,6,-1.097
656.86,309.91,716.53,377.12,2,-1.1053
578,315.05,617.34,377.26,4,-1.1388
523.33,315.33,544,373.33,5,-1.1636
485.7,283.6,541.62,371.86,4,-1.1643
498.28,100.19,537.43,209,5,-1.1682
1077.4,113.26,1104.9,190.01,5,-1.1811
453.22,61.006,512.89,226.27,5,-1.2096
833.86,49.678,1225.3,490.11,2,-1.2143
788.6,-209.45,1155.6,367.7,3,-1.2289
574.62,267.43,638.62,339.52,2,-1.2342
549.41,252.18,571.61,314.39,5,-1.2519
543.7,309.34,583.04,371.55,4,-1.2759
430.59,294.82,482.72,377.12,3,-1.2812
503.03,-11.586,588.13,122.53,4,-1.2828
597.81,259.43,666.81,368.24,3,-1.2994
659.13,0.66667,901.06,381.22,4,-1.3017
389.36,326.49,434.43,377.26,1,-1.3678
458.1,282.16,506.69,358.91,4,-1.3756
362.71,-180.35,844.76,362.04,2,-1.3853
520.68,-296.48,1114.3,371.43,1,-1.3884
901.73,-276.58,1455.6,346.56,1,-1.4139
1211.3,326,1253.3,373.33,1,-1.5361
74.954,-296.48,668.58,371.43,2,-1.5693
